ID,TEXT,ETC,REMARK
19698,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19699,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19700,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19701,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19702,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19703,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19704,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19705,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19706,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19707,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19708,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19709,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19710,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19711,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19712,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19713,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19714,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19715,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19716,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19717,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19718,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19719,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19720,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19721,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19722,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19723,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19724,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19725,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19726,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19727,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19728,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19729,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19730,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19731,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19732,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19733,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19734,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19735,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19736,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19737,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19738,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19739,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19740,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19741,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19742,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19743,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19744,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19745,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19746,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19747,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19748,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19749,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19750,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19751,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19752,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19753,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19754,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19755,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19756,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19757,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19758,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19759,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19760,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19761,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19762,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19763,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19764,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19765,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19766,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19767,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19768,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19769,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19770,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19771,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19772,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19773,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19774,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19775,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19776,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19777,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19778,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19779,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19780,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19781,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19782,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19783,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19784,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19785,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19786,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19787,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19788,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19789,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19790,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19791,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19792,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19793,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19794,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19795,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19796,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19797,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19798,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19799,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19800,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19801,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19802,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19803,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19804,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19805,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19806,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
19807,Does not mather what this cell contains,"etc, etc,etc",CsvJdbc is the best csv driver there is
